reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
284884,284885,183869,Yes the music app and iOS 11.2,Thank you for confirming that. Let's go into DM so we can team up to get this sorted.,Fri Oct 06 13:53:00 +0000 2017,0,apple_music_issue
646905,646907,245995,any update for the I.T fix? Super annoying,We'd like to look into this with you. Please DM us which iOS version you see in Settings &gt; General &gt; About and we'll work with you there.,Wed Nov 22 18:40:00 +0000 2017,8,software_update_issues
2057942,2057943,608639,My battery dies so fast now it’s so annoying fix this,We know how essential it is to maximize battery life is. Can you DM us the device and version of OS we are working with?,Sat Oct 07 01:15:00 +0000 2017,7,battery_drain_after_update
2750456,2750458,159421,I took a look but can’t really tell if it’s fake or not,Did you recently make any purchases? You can also check your past purchases at:,Tue Nov 21 00:23:00 +0000 2017,3,customer_service_complaint
873953,873954,327481,Ever since the update my phone drops like 15% at once randomly. Explain,We're glad to help you resolve this power issue. Could you let us know which iPhone you carry? Are you updated to iOS 11.0.3?,Fri Oct 20 20:47:31 +0000 2017,8,software_update_issues
816403,816404,310902,"After updating to the new iOS, I keep having issues... definitely needs to fix these. I missed a flight because of glitches #nothappy",We're here to help. DM us what's going on with your device to get started.,Thu Oct 12 16:55:34 +0000 2017,6,ios_update_issues
2138255,2138256,628919,". should be ashamed of themselves for releasing iOS 11 with so many bugs, using my iPhone has been a nightmare for the past 2 weeks - constantly freezing, have had to restart multiple times after it bricked, can't type the letter I, what a joke",We want you to be happy with your phone. We'd love to look into this with you. Please DM us to get started.,Wed Nov 08 21:53:02 +0000 2017,6,ios_update_issues
2915968,2915969,807126,face id gets on my nerves sometimes. i wear glasses and sometimes i take them off when i'm at home and my phone doesn't recognize me. or when i have my hair up it doesn't recognize me either. ughhhhhh fix this 💀,"Reach out to us via DM and let us know which version of the iOS is currently installed, then we can take a look at this with you from there.",Tue Nov 28 23:25:25 +0000 2017,9,keyboard_autocorrect_bug
707418,707421,289120,My phone be dying on 40% wtf,"We want to make sure your iPhone is working properly. Which iPhone, and exact iOS version are you running?",Tue Oct 10 19:58:34 +0000 2017,10,recurring_device_issues
1083277,1083279,375530,Hi How do I get a refund? I purchase a recharge gem at but it never went through and the amount has been ...,We have a dedicated billing team who can help you look at this. Get in touch with them online here:,Sun Oct 15 02:25:00 +0000 2017,1,account_and_store_issues
365277,365278,202523,The Podcast app updates in IOS 11.01 are pointless and make the app so much less user friendly. 😣😖😣,We always appreciate feedback. You can submit it here:,Sun Oct 08 19:58:01 +0000 2017,6,ios_update_issues
300614,300613,187672,The version is 11.0.2 ...,Let's start by restarting your iPhone and testing to see if this issue is affected after the restart. Let us know what you find.,Sat Oct 07 21:51:50 +0000 2017,6,ios_update_issues
975114,975116,351249,"tell me why I had to get my battery replaced last december for $80 and now it's already not working again, mind you the phone is $800","We'd be happy to help out with your battery. What's going on, exactly?",Sun Oct 22 03:48:00 +0000 2017,10,recurring_device_issues
15307,15308,119359,Yo why is this happening to everyone I️ know?? Pls fix this issue. Anyone else? 🙄🙄🙄,Let's look at this together. Please DM us.,Wed Nov 01 03:11:29 +0000 2017,4,all_apps_crashing
1497353,1497351,467654,I am using iOS 11.1 and I joust noticed it yesterday. This is a recently purchased iPhone 7 so it’s still brand new with no damages,DM us the details of your issue and we can take a closer look at this.,Fri Nov 03 21:27:00 +0000 2017,6,ios_update_issues
2278007,2278008,509130,My phone is even more trash with the second iOS 11 update 😒,We're eager to get details on what you're experiencing with your iPhone so we can get to the bottom of the issues. Which iOS 11 version are we working with? You'll find that in Settings &gt; General &gt; About.,Sat Nov 11 14:33:28 +0000 2017,6,ios_update_issues
2549070,2549068,724285,"no, I didn’t have a passcode set, I can’t unlock it","Meet up with us in DM, and give us as many details as you can in relation to what caused this to start.",Mon Oct 30 14:43:00 +0000 2017,1,account_and_store_issues
260345,260343,177952,Tried that. Same problem.,Gotcha. Did you try any other steps by chance? Have you notiiced if they disconnect in the same areas as you move about?,Thu Oct 05 21:53:00 +0000 2017,4,all_apps_crashing
1783101,1783102,481610,. IOS 11.02 is DEATHLY SLOW. I’m considering a at this point. Where is the fix? Group texts with non Apple users still dead,We're here to help get this resolved. Join us in DM with the link below. Let us know which device you see these issues with.,Wed Oct 11 02:57:31 +0000 2017,6,ios_update_issues
2193399,2193400,641924,If my phone force closes an app one more fucking time I’m sending all this shit back and getting a Galaxy. Quit playing with me,We want to be sure you can use your apps as you'd expect. Let us know if this helps you:,Thu Nov 09 21:10:00 +0000 2017,10,recurring_device_issues
2502117,2502118,127767,Aye step in my DM please. We gotta talk.,"We're on our way, we'll be responding there.",Wed Nov 15 19:50:28 +0000 2017,3,customer_service_complaint
50075,50076,127214,The update sucks! How long before you fix all the bugs? This is ridiculous ☹️🙄😡😤,Let's work on resolving the issues together. DM us what is happening and we can go from there.,Wed Nov 01 17:31:32 +0000 2017,8,software_update_issues
1935701,1935703,435523,neither phone lines nor chat online are available + your web UI doesn’t allow updating shipping address. Not great experience,Send us a DM and let us know what shipping address you are trying to update and we do everything we can to help.,Fri Oct 27 20:10:01 +0000 2017,1,account_and_store_issues
2297307,2297308,666921,"hi, my full screen zoom won’t cover the full screen....help?",Thank you for the screen recording. Please send us a DM with your current location and we can assist further.,Sun Nov 12 13:42:31 +0000 2017,4,all_apps_crashing
2355872,2355870,680600,I followed this guide (logged out and deleted all data) so activation lock should not be on?,"Can you DM us a screenshot of what you see on your device? Also, if you log into with your old email address, do you see the device under Find My?",Sun Nov 26 17:56:55 +0000 2017,1,account_and_store_issues
151520,151521,150605,"when is the ""it"" autocorrect bug going to be squashed?? It's been around since I=A in 11.0","We recently released an update to address this. Have you had a chance as of yet to update your device? If not, backup your device, then give that update a go and let us know if you see a change afterwards.",Fri Nov 24 15:35:00 +0000 2017,9,keyboard_autocorrect_bug
433029,433033,217990,unable to update iOS 11,Thanks for reaching out. Are you able to check for that update when you connect to Wi-Fi?,Tue Oct 10 16:14:01 +0000 2017,6,ios_update_issues
2355058,2355059,680398,"why does iMovie restrict photos to have maximum around 2000px width? Can you point me to done documentation? Trying to load wider images, I end up in a black preview.",Great question. Let's get you to the right place for help. Please reach out to our Applications experts using this link: They can answer questions you may have about iMovie.,Mon Nov 13 19:16:31 +0000 2017,5,missing_photos
1756445,1756444,375034,Still not working,Got it. Send us a DM and we'll go from there.,Wed Nov 08 15:45:28 +0000 2017,4,all_apps_crashing
691382,691383,285205,what the heck did this latest IOS update do to my iPhone battery life? I feel like I’m charging all day. #NotCool,We'd love to help. Let's meet up in DM and discuss it.,Thu Oct 05 21:31:27 +0000 2017,7,battery_drain_after_update
1064955,1064956,371433,several obvious bugs in the new OS. Ex: this screen does not turn off/on wifi or Bluetooth. Still need to go to settings to toggle.,Thanks for reaching out. This is expected behavior in iOS 11. You can learn more here:,Mon Oct 23 14:17:57 +0000 2017,2,macos_update_issues
2441897,2441895,700276,iPhone 7 11.1.1,Let's continue the conversation in DM. We'll take a closer look at the battery usage there.,Wed Nov 15 14:46:00 +0000 2017,6,ios_update_issues
1033263,1033261,364465,"Thanks.i noticed it is happening to another app as well.reinstalled and checked ,but result is the same",Have you updated to iOS 11.0.3? Please send us a DM and let us know.,Sun Oct 15 12:28:00 +0000 2017,4,all_apps_crashing
1144216,1144217,389311,"why can’t I update my phone, it’s doing my head in that soptify is not recognised as a music app???","We'll help you get your iPhone updated. First, try the suggestions here and let us know if it works:",Tue Oct 24 13:23:30 +0000 2017,0,apple_music_issue
619466,619467,222683,losing the will to live deleting and uploading photos to iCloud. Is there a quick way of deleting photos rather than painfully clicking on each ind photo. Ctrl and A does not work nor deleting entire folder,Thanks for reaching out. Here is a great article to help you with deleting photos:,Wed Nov 22 14:45:00 +0000 2017,5,missing_photos
1087777,1087780,376600,Since I have IOS 11 on my iPhone 6S it doesn’t work properly. It has gone off by itself three times today,"We're glad to help. What version of iOS 11 are you running? Also, are you doing anything specific when this happens?",Mon Oct 23 18:56:02 +0000 2017,6,ios_update_issues
2312081,2312078,670516,Server name is different than the one suggested. But the field is protected so can’t change.,Has the account been removed and re-added recently? Let us know in Direct Message and we'll take a closer look.,Mon Nov 13 13:57:40 +0000 2017,3,customer_service_complaint
2261483,2261485,479258,Computer is operational at the moment and I’ve tried a different wifi network and still same result. Any other options?,Let's try connecting it to the computer and updating through iTunes. Let us know if you have any issues doing it that way.,Sat Nov 11 02:40:25 +0000 2017,4,all_apps_crashing
2597125,2597126,184508,"I’d like to report a bug, even I muted my phone, it still rings if dialed is in my favorite list (set allow call during DND)","We are glad to help and would like to look into this. When you say you've muted the phone, how are you muting it? Send us a DM and let us know.",Fri Nov 17 04:40:21 +0000 2017,10,recurring_device_issues
